Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,7612.95
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2021-2022 Actual,2021-01-01,Junior High School,9664.13
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2022-2023 Actual,2022-01-01,Junior High School,9396.48
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2023-2024 Budget,2023-01-01,Junior High School,38662.4
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,7137.14
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,231.0,WRKRS COMP,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2021-2022 Actual,2021-01-01,Junior High School,443.28
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,231.0,WRKRS COMP,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2022-2023 Actual,2022-01-01,Junior High School,426.85
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,231.0,WRKRS COMP,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2023-2024 Budget,2023-01-01,Junior High School,1616.71
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,231.0,WRKRS COMP,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,60.8
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,233.0,PFMLI,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2021-2022 Actual,2021-01-01,Junior High School,0.0
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,233.0,PFMLI,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2022-2023 Actual,2022-01-01,Junior High School,42.2
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,233.0,PFMLI,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2023-2024 Budget,2023-01-01,Junior High School,5878.96
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,233.0,PFMLI,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,373.18
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2021-2022 Actual,2021-01-01,Junior High School,17238.16
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2022-2023 Actual,2022-01-01,Junior High School,17564.55
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2023-2024 Budget,2023-01-01,Junior High School,36568.8
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,28798.12
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2021-2022 Actual,2021-01-01,Junior High School,9602.32
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2022-2023 Actual,2022-01-01,Junior High School,8289.22
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,0.0
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2021-2022 Actual,2021-01-01,Junior High School,238.9
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2022-2023 Actual,2022-01-01,Junior High School,137.7
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571100000 - JH INSTR/LANG ARTS,100-1121-571-100,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571100000,JH INSTR/LANG ARTS,2024-2025 Proposed,2024-01-01,Junior High School,1418.28
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,111.0,LIC SALARIES,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,0.0
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,111.0,LIC SALARIES,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,38564.84
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,111.0,LIC SALARIES,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,111.0,LIC SALARIES,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,44383.0
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,2854.44
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,2896.58
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,3057.1
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,3333.16
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,2280.48
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,2314.12
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,2442.42
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,2662.98
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,2219.76
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,2252.42
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,2377.29
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,2591.97
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,3101.52
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,3147.29
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,3321.69
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,3621.65
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,2782.3
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,2826.46
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,3059.23
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,3395.3
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,231.0,WRKRS COMP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,130.09
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,231.0,WRKRS COMP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,132.13
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,231.0,WRKRS COMP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,447.78
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,231.0,WRKRS COMP,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,30.4
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,233.0,PFMLI,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,0.0
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,233.0,PFMLI,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,12.93
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,233.0,PFMLI,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,569.44
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,233.0,PFMLI,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,177.53
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2021-2022 Actual,2021-01-01,Junior High School,8612.52
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2022-2023 Actual,2022-01-01,Junior High School,8868.0
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2023-2024 Budget,2023-01-01,Junior High School,9743.65
571,1001121571110000 - JH INSTR/SOC ST,100-1121-571-110,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571110000,JH INSTR/SOC ST,2024-2025 Proposed,2024-01-01,Junior High School,9599.37
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,111.0,LIC SALARIES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,66221.39
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,111.0,LIC SALARIES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,122462.56
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,111.0,LIC SALARIES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,129884.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,111.0,LIC SALARIES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,111410.5
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,2913.75
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,5388.33
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,5714.9
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,4902.06
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,3973.32
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,7347.77
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,7793.04
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,6684.63
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,3867.33
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,7151.84
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,7585.23
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,6506.37
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,5403.67
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,9992.96
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,10598.53
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,9091.1
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,4896.21
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,9816.18
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,9761.09
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,8522.9
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,231.0,WRKRS COMP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,229.81
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,231.0,WRKRS COMP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,662.6
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,231.0,WRKRS COMP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,1428.72
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,231.0,WRKRS COMP,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,60.8
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,233.0,PFMLI,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,0.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,233.0,PFMLI,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,41.93
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,233.0,PFMLI,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,5195.36
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,233.0,PFMLI,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,445.64
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,17170.08
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,35412.96
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,36568.8
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,241.0,MED-DEN-VIS,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,28798.12
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,1000.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,2000.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,0.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,1819.43
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,1486.87
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,2000.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2021-2022 Actual,2021-01-01,Junior High School,0.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2022-2023 Actual,2022-01-01,Junior High School,120.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571120000 - JH INSTR/SCI,100-1121-571-120,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001121571120000,JH INSTR/SCI,2024-2025 Proposed,2024-01-01,Junior High School,0.0
571,1001121571131000 - JH INSTR/ART,100-1121-571-131,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571131000,JH INSTR/ART,2021-2022 Actual,2021-01-01,Junior High School,2716.41
571,1001121571131000 - JH INSTR/ART,100-1121-571-131,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571131000,JH INSTR/ART,2022-2023 Actual,2022-01-01,Junior High School,381.43
571,1001121571131000 - JH INSTR/ART,100-1121-571-131,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571131000,JH INSTR/ART,2023-2024 Budget,2023-01-01,Junior High School,0.0
571,1001121571131000 - JH INSTR/ART,100-1121-571-131,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001121571131000,JH INSTR/ART,2024-2025 Proposed,2024-01-01,Junior High School,1414.28
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,111.0,LIC SALARIES,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2021-2022 Actual,2021-01-01,Junior High School,25005.62
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,111.0,LIC SALARIES,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2022-2023 Actual,2022-01-01,Junior High School,26047.2
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,111.0,LIC SALARIES,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2023-2024 Budget,2023-01-01,Junior High School,28711.2
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,111.0,LIC SALARIES,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2024-2025 Proposed,2024-01-01,Junior High School,31158.8
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2021-2022 Actual,2021-01-01,Junior High School,1100.22
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2022-2023 Actual,2022-01-01,Junior High School,1146.13
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2023-2024 Budget,2023-01-01,Junior High School,1263.29
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2024-2025 Proposed,2024-01-01,Junior High School,1370.99
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2021-2022 Actual,2021-01-01,Junior High School,1500.36
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2022-2023 Actual,2022-01-01,Junior High School,1562.88
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2023-2024 Budget,2023-01-01,Junior High School,1722.67
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,212.0,PERS PICK-UP,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2024-2025 Proposed,2024-01-01,Junior High School,1869.53
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2021-2022 Actual,2021-01-01,Junior High School,1460.35
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2022-2023 Actual,2022-01-01,Junior High School,1521.2
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2023-2024 Budget,2023-01-01,Junior High School,1676.73
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2024-2025 Proposed,2024-01-01,Junior High School,1819.67
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2021-2022 Actual,2021-01-01,Junior High School,2040.49
571,1001121571133000 - JH INSTR/MUSIC,100-1121-571-133,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001121571133000,JH INSTR/MUSIC,2022-2023 Actual,2022-01-01,Junior High School,2125.47
