Cost Center,Budget Orgn,Budget Unit,Account,Account Title,2021-2022 Actual,2022-2023 Actual,2023-2024 Budget,2023-2024 FTE,2024-2025 Proposed,2024-2025 FTE,2024-2025 Approved,2024-2025 Adopted,Fund,Fund Title
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,112.0,CLASS SALARIES,5066.01,4781.85,4850.83,0.16,5193.81,0.16,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,211.0,PERS EMPLOYER CONTRIBUTN,1138.52,1286.38,1217.1,0.0,1292.43,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,212.0,PERS PICK-UP,303.97,286.93,1092.91,0.0,1161.62,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,213.0,PERS UAL SERIES 2002,1007.92,1116.0,1063.77,0.0,1130.64,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,214.0,PERS UAL SERIES 2003,1408.35,1559.37,1486.36,0.0,1579.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,220.0,SOC SEC ADMIN,1244.35,1398.4,1368.92,0.0,1481.06,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,231.0,WRKRS COMP,59.25,65.76,200.37,0.0,57.85,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,233.0,PFMLI,0.0,5.55,728.61,0.0,77.44,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,241.0,MED-DEN-VIS,5856.36,5801.52,6216.7,0.0,6527.57,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,242.0,OTHER CONTRACTED BENES,340.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001121571560000 - JH INSTR/NAT RES,100-1121-571-560,410.0,CONSUMB SUP MAT,0.0,843.08,0.0,0.0,1414.28,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,131.0,PREMIUM PAY,0.0,0.0,0.0,0.0,2717.5,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,211.0,PERS EMPLOYER CONTRIBUTN,0.0,0.0,0.0,0.0,119.57,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,212.0,PERS PICK-UP,0.0,0.0,0.0,0.0,163.05,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,213.0,PERS UAL SERIES 2002,0.0,0.0,0.0,0.0,158.7,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,214.0,PERS UAL SERIES 2003,0.0,0.0,0.0,0.0,221.75,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,220.0,SOC SEC ADMIN,0.0,0.0,0.0,0.0,207.89,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,231.0,WRKRS COMP,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571230000 - ATHLETIC DIRECTOR,100-1122-571-230,233.0,PFMLI,0.0,0.0,0.0,0.0,10.87,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,133.0,GAME DUTY,0.0,356.04,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,134.0,COACHING PAY,0.0,1978.0,4274.0,0.0,4530.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,211.0,PERS EMPLOYER CONTRIBUTN,0.0,104.56,188.06,0.0,199.32,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,212.0,PERS PICK-UP,0.0,140.04,256.44,0.0,271.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,213.0,PERS UAL SERIES 2002,0.0,136.32,249.6,0.0,264.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,214.0,PERS UAL SERIES 2003,0.0,190.45,348.76,0.0,369.65,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,220.0,SOC SEC ADMIN,0.0,177.91,321.2,0.0,346.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,231.0,WRKRS COMP,0.0,8.06,47.01,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,233.0,PFMLI,0.0,0.0,170.96,0.0,18.12,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,322.0,REPAIR & MAINT SERVICE,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,389.0,OTHER NON-INSTR PROF/TECH,1144.0,1261.08,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571231000 - JH EXTRACUR/FB,100-1122-571-231,410.0,CONSUMB SUP MAT,3606.76,757.28,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,133.0,GAME DUTY,87.27,682.41,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,134.0,COACHING PAY,4023.45,3956.0,4274.0,0.0,4530.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,211.0,PERS EMPLOYER CONTRIBUTN,248.41,183.18,188.06,0.0,199.32,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,212.0,PERS PICK-UP,246.65,159.62,256.44,0.0,271.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,213.0,PERS UAL SERIES 2002,240.06,155.37,249.6,0.0,264.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,214.0,PERS UAL SERIES 2003,335.42,217.09,348.76,0.0,369.65,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,220.0,SOC SEC ADMIN,305.87,399.49,321.2,0.0,346.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,231.0,WRKRS COMP,15.16,15.7,47.01,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,233.0,PFMLI,0.0,0.0,170.96,0.0,18.12,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,389.0,OTHER NON-INSTR PROF/TECH,0.0,913.32,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571232000 - JH EXTRACUR/VB,100-1122-571-232,410.0,CONSUMB SUP MAT,130.18,532.36,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,133.0,GAME DUTY,397.5,267.03,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,134.0,COACHING PAY,3877.89,3956.0,4274.0,0.0,4530.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,211.0,PERS EMPLOYER CONTRIBUTN,115.15,18.24,188.06,0.0,199.32,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,212.0,PERS PICK-UP,23.85,16.01,256.44,0.0,271.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,213.0,PERS UAL SERIES 2002,136.44,15.58,249.6,0.0,264.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,214.0,PERS UAL SERIES 2003,190.64,21.77,348.76,0.0,369.65,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,220.0,SOC SEC ADMIN,325.56,321.63,321.2,0.0,346.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,231.0,WRKRS COMP,15.52,13.62,47.01,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,233.0,PFMLI,0.0,0.24,170.96,0.0,18.12,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571234000 - JH EXTRACUR/BBX,100-1122-571-234,389.0,OTHER NON-INSTR PROF/TECH,0.0,3234.24,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,133.0,GAME DUTY,0.0,178.02,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,134.0,COACHING PAY,3878.07,3956.0,4274.0,0.0,4530.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,211.0,PERS EMPLOYER CONTRIBUTN,145.62,156.38,188.06,0.0,199.32,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,212.0,PERS PICK-UP,116.34,129.35,256.44,0.0,271.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,213.0,PERS UAL SERIES 2002,113.24,125.92,249.6,0.0,264.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,214.0,PERS UAL SERIES 2003,158.23,175.93,348.76,0.0,369.65,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,220.0,SOC SEC ADMIN,288.72,304.17,321.2,0.0,346.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,231.0,WRKRS COMP,14.18,13.96,47.01,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,233.0,PFMLI,0.0,2.64,170.96,0.0,18.12,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,389.0,OTHER NON-INSTR PROF/TECH,0.0,-577.45,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571235000 - JH EXTRACUR/GBX,100-1122-571-235,410.0,CONSUMB SUP MAT,0.0,11.98,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,134.0,COACHING PAY,1939.0,0.0,2137.0,0.0,4530.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,211.0,PERS EMPLOYER CONTRIBUTN,0.0,0.0,94.03,0.0,199.32,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,212.0,PERS PICK-UP,0.0,0.0,128.22,0.0,271.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,213.0,PERS UAL SERIES 2002,0.0,0.0,124.8,0.0,264.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,214.0,PERS UAL SERIES 2003,0.0,0.0,174.38,0.0,369.65,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,220.0,SOC SEC ADMIN,148.34,0.0,160.6,0.0,346.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,231.0,WRKRS COMP,7.02,0.0,23.51,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,233.0,PFMLI,0.0,0.0,85.48,0.0,18.12,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571236000 - JH EXTRACUR/BWR,100-1122-571-236,410.0,CONSUMB SUP MAT,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,134.0,COACHING PAY,3878.0,3356.0,4274.0,0.0,4530.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,211.0,PERS EMPLOYER CONTRIBUTN,85.32,114.72,188.06,0.0,199.32,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,212.0,PERS PICK-UP,116.34,153.9,256.44,0.0,271.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,213.0,PERS UAL SERIES 2002,113.24,149.82,249.6,0.0,264.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,214.0,PERS UAL SERIES 2003,158.22,209.32,348.76,0.0,369.65,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,220.0,SOC SEC ADMIN,294.75,225.17,321.2,0.0,346.55,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,231.0,WRKRS COMP,12.77,12.11,47.01,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,233.0,PFMLI,0.0,0.0,170.96,0.0,18.12,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,322.0,REPAIR & MAINT SERVICE,0.0,667.47,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,410.0,CONSUMB SUP MAT,32.99,300.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,460.0,NONCONSUM ITEMS,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571239000 - JH EXTRACUR/TR,100-1122-571-239,640.0,DUES AND FEES,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,131.0,PREMIUM PAY,0.0,1371.54,1495.62,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,211.0,PERS EMPLOYER CONTRIBUTN,0.0,44.68,65.81,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,212.0,PERS PICK-UP,0.0,60.93,89.74,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,213.0,PERS UAL SERIES 2002,0.0,59.3,87.34,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,214.0,PERS UAL SERIES 2003,0.0,82.86,122.04,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,220.0,SOC SEC ADMIN,0.0,101.11,112.4,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,231.0,WRKRS COMP,0.0,4.87,16.45,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,233.0,PFMLI,0.0,2.84,59.82,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,322.0,REPAIR & MAINT SERVICE,0.0,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,389.0,OTHER NON-INSTR PROF/TECH,0.0,0.0,8000.0,0.0,8000.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,410.0,CONSUMB SUP MAT,0.0,0.0,10000.0,0.0,8000.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571250000 - JH EXTRACUR,100-1122-571-250,460.0,NONCONSUM ITEMS,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001122571297000 - JH EXTRACUR/SMILE,100-1122-571-297,410.0,CONSUMB SUP MAT,35.54,43.25,200.0,0.0,200.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,111.0,LIC SALARIES,16925.64,46897.28,51270.0,1.0,26086.4,0.4,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,112.0,CLASS SALARIES,35244.25,83280.1,80614.25,2.44,51721.66,1.58,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,131.0,PREMIUM PAY,786.45,892.03,935.45,0.0,1374.17,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,211.0,PERS EMPLOYER CONTRIBUTN,2196.5,5550.16,6650.08,0.0,3910.3,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,212.0,PERS PICK-UP,2995.14,6968.66,7969.18,0.0,4750.93,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,213.0,PERS UAL SERIES 2002,2915.41,6501.73,7756.67,0.0,4624.24,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,214.0,PERS UAL SERIES 2003,4073.5,9084.54,10838.08,0.0,6461.27,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,220.0,SOC SEC ADMIN,3869.23,9164.59,9988.34,0.0,6057.44,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,231.0,WRKRS COMP,199.86,478.83,1553.12,0.0,152.88,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,233.0,PFMLI,0.0,45.29,5312.79,0.0,316.73,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,241.0,MED-DEN-VIS,33939.21,62681.9,69480.72,0.0,42237.24,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,242.0,OTHER CONTRACTED BENES,2060.22,8991.04,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,311.0,INSTR SRVS - SUBS,1417.41,1784.2,0.0,0.0,3570.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,319.0,INSTR/PROF/TECH SRVS,300.75,187.5,400.0,0.0,1666.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,322.0,REPAIR & MAINT SERVICE,0.0,75.22,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,340.0,TRAVEL,63.88,0.0,100.0,0.0,71.4,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,410.0,CONSUMB SUP MAT,1462.98,1070.14,1500.0,0.0,2825.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,460.0,NONCONSUM ITEMS,320.8,0.0,200.0,0.0,175.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,470.0,COMPUTER SOFTWARE,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001221571320000 - JH SLC SPED,100-1221-571-320,480.0,COMPUTER HARDWARE,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,111.0,LIC SALARIES,55404.44,57935.55,45801.2,0.8,49274.8,0.8,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,131.0,PREMIUM PAY,4210.55,936.12,737.57,0.0,1664.96,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,211.0,PERS EMPLOYER CONTRIBUTN,2623.05,2590.31,2047.7,0.0,2241.35,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,212.0,PERS PICK-UP,3576.88,3532.27,2792.33,0.0,3056.39,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,213.0,PERS UAL SERIES 2002,3481.53,3438.12,2717.86,0.0,2974.88,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,214.0,PERS UAL SERIES 2003,4864.57,4803.89,3797.57,0.0,4156.68,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,220.0,SOC SEC ADMIN,4560.52,4351.03,3503.58,0.0,3896.89,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,231.0,WRKRS COMP,203.96,203.25,511.92,0.0,80.8,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,233.0,PFMLI,0.0,24.48,1861.55,0.0,203.76,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,241.0,MED-DEN-VIS,6685.56,14059.26,14627.52,0.0,15359.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,242.0,OTHER CONTRACTED BENES,3440.88,2171.56,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,319.0,INSTR/PROF/TECH SRVS,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,340.0,TRAVEL,0.0,0.0,100.0,0.0,71.4,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,410.0,CONSUMB SUP MAT,272.35,139.25,500.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,460.0,NONCONSUM ITEMS,0.0,0.0,200.0,0.0,150.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001250571320000 - JH SPED RESOURCE RM,100-1250-571-320,470.0,COMPUTER SOFTWARE,1202.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,112.0,CLASS SALARIES,14471.09,1838.64,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,211.0,PERS EMPLOYER CONTRIBUTN,633.94,80.88,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,212.0,PERS PICK-UP,864.43,110.31,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,213.0,PERS UAL SERIES 2002,841.39,107.34,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,214.0,PERS UAL SERIES 2003,1175.67,150.05,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,220.0,SOC SEC ADMIN,1026.76,132.14,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,231.0,WRKRS COMP,49.44,0.73,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,233.0,PFMLI,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,241.0,MED-DEN-VIS,6888.93,7035.84,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,242.0,OTHER CONTRACTED BENES,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
571,1001291571000000 - JH ESL,100-1291-571-000,410.0,CONSUMB SUP MAT,0.0,0.0,400.0,0.0,200.0,0.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,111.0,LIC SALARIES,48092.0,51119.64,58106.0,1.0,137679.0,2.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,112.0,CLASS SALARIES,0.0,0.0,0.0,0.0,18787.44,0.5,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,131.0,PREMIUM PAY,2528.8,2664.8,3058.2,0.0,3909.15,0.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,211.0,PERS EMPLOYER CONTRIBUTN,2227.34,2366.52,2691.22,0.0,7056.53,0.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,212.0,PERS PICK-UP,3037.25,3227.03,3669.85,0.0,9622.54,0.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,213.0,PERS UAL SERIES 2002,2956.28,3140.98,3571.99,0.0,9365.93,0.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,214.0,PERS UAL SERIES 2003,4130.7,4388.82,4991.0,0.0,13086.65,0.0,0.0,0.0,100,GENERAL FUND
571,1002122571000000 - COUNSELING,100-2122-571-000,220.0,SOC SEC ADMIN,3812.25,4015.4,4621.36,0.0,12268.73,0.0,0.0,0.0,100,GENERAL FUND
